Id,SalePrice
1635,180731.44784572825
1636,158979.3276178851
1637,197948.16147981767
1638,195872.29630628868
1639,180510.80228685864
1640,224320.33040575174
1641,177756.69190330585
1642,261289.21757753548
1643,230048.06811503257
1644,231389.13027378335
1645,201983.04030167576
1646,157746.31384760299
1647,158234.91834764622
1648,128006.12379154158
1649,131965.07342770696
1650,117462.51149504365
1651,127944.11412095289
1652,94586.35388527303
1653,93667.64563306993
1654,147619.70265254148
1655,130479.10774716579
1656,147418.18227077113
1657,153832.90852006525
1658,157389.07303168805
1659,114857.45926522878
1660,168661.29903532486
1661,422727.58139667806
1662,359347.6589889672
1663,371591.52218066365
1664,444896.9873278425
1665,341474.24621870316
1666,347469.5704604767
1667,389406.5702439274
1668,360674.46765878575
1669,326881.2150656126
1670,358898.7469556964
1671,266979.2620000402
1672,378656.4457029018
1673,291100.9414141527
1674,248838.8059873017
1675,215659.37254509763
1676,217852.80729495763
1677,222609.82328934883
1678,439032.0206403454
1679,388963.93748288334
1680,337689.6599497186
1681,295492.10316548706
1682,333780.943447363
1683,206403.974865665
1684,184646.39804895959
1685,183124.59133750125
1686,176903.5962483273
1687,179435.709045792
1688,194077.71219907157
1689,200089.4338646108
1690,199938.33011845473
1691,192883.60319875865
1692,262601.1569124151
1693,183029.00968741896
1694,186595.23452257394
1695,162739.14864049677
1696,243407.2902826283
1697,173787.21000433847
1698,351813.8489362486
1699,319907.34911036945
1700,296889.2057329869
1701,300091.71570845146
1702,240714.32402165947
1703,248431.84437400487
1704,258085.9097950838
1705,267922.05799623905
1706,412532.004212499
1707,231865.71080165508
1708,208914.87400753473
1709,254438.40177858924
1710,225120.61503881417
1711,279736.1659759785
1712,243483.45901921927
1713,281625.91204975895
1714,218622.89229043707
1715,208471.9696909002
1716,180451.2465766869
1717,178625.56986957378
1718,137769.3355795409
1719,222939.96576035785
1720,236368.9908865961
1721,177239.58230381482
1722,136204.99539982397
1723,167137.0343450343
1724,190385.52338404817
1725,221027.118489864
1726,189869.91033534321
1727,147876.72754204838
1728,172254.96524796335
1729,160339.5206475847
1730,169239.06942517654
1731,108012.96297070775
1732,144968.7755417074
1733,107180.81026103765
1734,118477.97601209366
1735,130454.53559751221
1736,106126.62820841807
1737,313445.33947977895
1738,294038.5004633125
1739,267483.1718394093
1740,223653.27490208752
1741,201611.89328751867
1742,172967.84796566906
1743,186277.42358699423
1744,351195.914707983
1745,219486.52536484995
1746,216806.27216597938
1747,217334.91133721775
1748,215396.81343223137
1749,165048.35485058284
1750,133991.50487589106
1751,236537.6017615712
1752,112951.84851186036
1753,154088.34533361433
1754,202612.05195234835
1755,164964.5486976343
1756,141377.89865487372
1757,111795.71799894291
1758,150425.28852807748
1759,170642.6144070541
1760,170012.7575824553
1761,160668.73007152005
1762,184441.7476659631
1763,198401.13770086406
1764,103733.88834463357
1765,162898.43164755768
1766,178502.339951361
1767,207261.09388841272
1768,129569.82974842572
1769,175412.84554258097
1770,146449.84540980915
1771,121128.91911334038
1772,133959.63448458826
1773,139383.64385104718
1774,135978.4707136621
1775,123571.04533045346
1776,114380.9909815845
1777,91448.9502990617
1778,133773.00335234293
1779,130019.51495350493
1780,175489.6279659677
1781,126860.66684734978
1782,78762.02175585617
1783,151980.2253202822
1784,97488.43662315243
1785,136374.84192948948
1786,153345.1029629159
1787,162469.79230906046
1788,47636.634113175416
1789,96871.1501842525
1790,72022.82944766807
1791,197159.8297094017
1792,155381.7287784741
1793,137137.20589004678
1794,158720.8803867123
1795,117138.27932810996
1796,131828.3091503101
1797,136433.86144832947
1798,106649.51005431796
1799,93292.22221093171
1800,109443.50929219724
1801,136483.75742999685
1802,142363.68440248386
1803,150619.39581125387
1804,129263.68002856275
1805,130055.21599989256
1806,122164.52698017057
1807,144985.48088107872
1808,128041.78415883804
1809,126653.11778995734
1810,137690.25914587558
1811,70492.43340945168
1812,93205.31077818407
1813,123370.70216091328
1814,81895.81500448225
1815,73566.44272770672
1816,90397.84392387209
1817,116120.15544087815
1818,178310.64300702055
1819,154696.08183266342
1820,67295.52863187442
1821,102460.39770441262
1822,159076.32463754836
1823,46341.29424362883
1824,141876.55209555346
1825,149068.380425679
1826,108363.59425168295
1827,107451.54815402892
1828,146910.15898772713
1829,148922.2670201051
1830,143884.79069114223
1831,144468.8818006763
1832,95349.65690065357
1833,142169.08917099482
1834,123626.54211918163
1835,155182.08517452623
1836,107001.1040062404
1837,83474.80505684616
1838,121255.43843278119
1839,87531.47466470717
1840,144324.60502656802
1841,115115.57571400792
1842,82415.2019009997
1843,160059.3151441672
1844,157348.64297218676
1845,143409.02792927565
1846,155861.9727557198
1847,175058.2721435978
1848,56755.27502729665
1849,131121.12606895846
1850,95735.66090776151
1851,136739.6368482276
1852,111298.85215689859
1853,118295.93093537458
1854,156559.6026525576
1855,161177.08679410612
1856,224313.98283768212
1857,209749.90069455182
1858,156221.18445893354
1859,128162.71547688436
1860,158371.37164664103
1861,127622.34635754676
1862,305923.44529241417
1863,304463.39302174916
1864,304477.1882040818
1865,351860.80209610285
1866,351738.550602683
1867,226929.46695452434
1868,282435.08917158295
1869,204509.53309381125
1870,211651.12268980942
1871,293053.5309058928
1872,191164.96089333107
1873,219422.03381939238
1874,147555.54732664075
1875,201444.454038272
1876,202840.80900532985
1877,198934.31661113005
1878,221449.2204430449
1879,133107.17414384236
1880,135344.63877862087
1881,237397.87476470598
1882,239022.98600488622
1883,180797.90625105888
1884,193896.0233160449
1885,241020.60276924833
1886,296590.0027487164
1887,214401.53701420597
1888,244591.7272850917
1889,185581.24987135883
1890,134811.2737579851
1891,126985.35079188613
1892,79326.0627372247
1893,116093.45504010197
1894,112495.14241705628
1895,127314.54781831641
1896,117896.81595501027
1897,123637.44322056146
1898,118381.83096781162
1899,183320.95745919397
1900,175844.32968740564
1901,192044.7214034021
1902,165429.88216823214
1903,222625.57368787946
1904,159921.51405649015
1905,209349.6674036225
1906,188553.17890961008
1907,228522.53017830622
1908,108892.55769424356
1909,140391.74491173198
1910,122907.6944859247
1911,228503.93496420744
1912,315544.5981333826
1913,177523.66944756702
1914,60110.85521056199
1915,340388.2197292796
1916,81121.87241075287
1917,222555.0043162638
1918,133383.4951898952
1919,174445.58275914498
1920,152812.89108296833
1921,372942.36643618596
1922,338274.8154996262
1923,224571.2629671764
1924,251499.61583056953
1925,207260.47878994414
1926,361121.17625144846
1927,125577.87493813035
1928,167679.71651953686
1929,111602.25678292592
1930,125405.83772467641
1931,137032.20427297568
1932,128228.22534269642
1933,218619.56650918862
1934,187955.224043632
1935,178141.49161947737
1936,212399.78712338058
1937,184522.9349510185
1938,171864.3387716113
1939,290170.43878994667
1940,225672.5585803147
1941,174803.6010593648
1942,172365.823474777
1943,264386.1062023102
1944,413208.50683802523
1945,406806.1720252683
1946,168994.37320592694
1947,368876.60562516045
1948,187359.25797263786
1949,236259.69342391935
1950,179468.58907228883
1951,225816.15981647905
1952,203347.47120295322
1953,169306.3539692692
1954,184788.9099735183
1955,136872.6210508871
1956,281607.95387919265
1957,150950.71494130624
1958,254362.08512956745
1959,140997.2910509482
1960,102023.47884768169
1961,108730.02121803189
1962,93289.1377712792
1963,102861.71358546335
1964,106692.0340020258
1965,143347.23212039907
1966,128945.86008261009
1967,294841.706748155
1968,405845.1160610835
1969,393113.5625531147
1970,415465.91222022474
1971,453164.53283314407
1972,370180.96254952485
1973,306157.21507597115
1974,356758.2781875052
1975,431835.9072763222
1976,271368.0221913076
1977,339389.2514718744
1978,360239.0306361445
1979,317060.1720208284
1980,217185.16149315666
1981,335853.4381593349
1982,227778.56569724737
1983,220979.3741228126
1984,194618.3669778629
1985,228674.51657376395
1986,196919.00614593408
1987,196599.93342623106
1988,182450.2539829335
1989,194225.8619302488
1990,210807.5409010525
1991,223136.6999596099
1992,207371.22251409796
1993,176823.16334166197
1994,229235.86255152046
1995,187681.24282426134
1996,285715.2176324145
1997,373594.313179883
1998,311767.5381387767
1999,333430.544427044
2000,319072.25077152933
2001,314509.98907737876
2002,260203.25311673817
2003,249814.79930863046
2004,267518.9396515356
2005,251970.2450123051
2006,217906.27896673454
2007,249426.27296344467
2008,210653.83490761564
2009,195768.23518923795
2010,192598.73458146886
2011,150925.27645115717
2012,178102.98034516282
2013,179433.07119790325
2014,192222.4833681523
2015,198052.61872487314
2016,189327.22792294336
2017,200665.6373775336
2018,120413.29574261236
2019,137972.31612214752
2020,94937.99663061014
2021,98747.60960433412
2022,222764.1250901506
2023,137438.6691023593
2024,314469.3983917592
2025,365189.103413751
2026,180255.2116607957
2027,173083.49446659614
2028,163919.06384193365
2029,173576.48115859932
2030,262287.380558967
2031,239864.62632629045
2032,281695.3963280572
2033,253029.98468563618
2034,178793.17608155118
2035,222601.77544860478
2036,201277.01035795195
2037,202028.79224353042
2038,300210.55637421214
2039,214750.99285827723
2040,279376.04184463003
2041,306693.7480407993
2042,213457.99837430284
2043,178384.48221531764
2044,191257.1880204645
2045,203704.57261356062
2046,135627.06440684688
2047,144775.22566843126
2048,139929.42466483673
2049,146090.00373324865
2050,161814.90246861242
2051,101604.64589924013
2052,119530.61995097727
2053,141863.65349471295
2054,85454.12707897762
2055,142575.46673889167
2056,151902.95857601374
2057,109565.16194879772
2058,217455.4411275798
2059,136642.69991175085
2060,159969.3667214854
2061,165161.57727985474
2062,112115.77741426167
2063,100014.36403958383
2064,134945.12418697256
2065,110766.36859694097
2066,170868.67267874058
2067,172364.47840105425
2068,143716.5424801094
2069,76050.91488951836
2070,100481.76708975915
2071,94502.35462334781
2072,164295.77506109443
2073,150560.5564704865
2074,202928.54049892016
2075,155557.98246001857
2076,117243.67399639152
2077,143289.54902217293
2078,114469.45130666974
2079,133927.52807042422
2080,96526.63271752925
2081,117655.8968842946
2082,133697.22582537483
2083,148688.34569074705
2084,95358.88269806503
2085,111724.57234622742
2086,130082.19867016256
2087,121747.7385595788
2088,105195.36996012706
2089,64231.80809019618
2090,135591.29222154315
2091,97205.1021589099
2092,127272.00922526095
2093,144247.75057347328
2094,120980.68004705425
2095,136154.06688358105
2096,72768.03298666116
2097,101589.68358605026
2098,148064.83282727146
2099,41378.26136170974
2100,89140.9070835834
2101,110298.82086424166
2102,134041.908915488
2103,98156.48910862084
2104,130114.37507871648
2105,133462.35875459044
2106,57742.43459577834
2107,210179.73037100057
2108,101636.6684729298
2109,99390.88314359737
2110,129848.01798822483
2111,150707.38398858425
2112,135986.77628715103
2113,130257.9997281252
2114,137065.73012174046
2115,163657.1444799067
2116,129336.53565287327
2117,153206.0922578131
2118,111837.62908935033
2119,112224.06165098937
2120,135416.62612534422
2121,132809.61233536075
2122,135644.4757193251
2123,128417.28937308113
2124,172629.29570840995
2125,142236.02124464914
2126,169849.11918388464
2127,179436.8152157629
2128,124936.69090327562
2129,84132.07807258937
2130,136452.05408615686
2131,149489.63488369546
2132,110716.02079417175
2133,116666.06008092275
2134,119147.57545683652
2135,89684.38608529282
2136,52178.53867640821
2137,119767.88866031318
2138,126905.53915415356
2139,145788.4764003278
2140,134406.29450238813
2141,174393.1131993008
2142,125737.35596108358
2143,118515.9594948098
2144,105451.83035954875
2145,146143.74053965602
2146,183593.9488426909
2147,159197.50452756224
2148,137288.42843974626
2149,148116.2032116204
2150,231082.3182370744
2151,92883.64963322414
2152,174631.21693582207
2153,160240.80156105608
2154,84800.77740007117
2155,137800.12366747519
2156,248859.97261429596
2157,224030.18663683473
2158,224558.17281450314
2159,207314.74982468615
2160,189560.3372030673
2161,228068.75694560754
2162,348995.7976887034
2163,351067.8512380718
2164,248672.36710406822
2165,194038.84076852122
2166,157719.43223970206
2167,229890.31945819408
2168,190849.54963206418
2169,196814.16068125537
2170,208354.9561251226
2171,164337.78263798443
2172,163723.3280908275
2173,175814.26435226924
2174,215503.13138195654
2175,263467.3171041212
2176,290901.2582302488
2177,227088.91679252012
2178,208710.68422934337
2179,138765.43359627604
2180,220216.2120723317
2181,199475.77097036783
2182,214412.24244743292
2183,198384.13968662155
2184,113017.14308468203
2185,140952.74612990968
2186,146998.57973492524
2187,138433.62340860668
2188,152681.90286659735
2189,308360.4206471614
2190,76179.44761342081
2191,53202.880200864805
2192,58777.58648198913
2193,123257.95661567413
2194,113285.5460190715
2195,83368.06819898364
2196,105905.83546774753
2197,118486.64230653213
2198,144243.55819128494
2199,175868.36708921732
2200,157619.94851010168
2201,162967.36257151733
2202,203104.3105672144
2203,171565.22504366588
2204,198978.06167988744
2205,130823.5680769734
2206,175962.86256822143
2207,224870.17959207136
2208,264421.60280124145
2209,240494.5445709251
2210,115824.05498670609
2211,103703.8569770969
2212,104255.0083253359
2213,94983.82255246784
2214,143157.3625870411
2215,87661.4677263589
2216,142369.65225717658
2217,53955.92699454268
2218,109274.67336904282
2219,103149.75739778264
2220,91664.29124348197
2221,340393.75538426044
2222,311616.498135858
2223,264126.3818688743
2224,204034.0010672273
2225,156421.63343332266
2226,176816.87278065988
2227,194502.677524065
2228,278291.8861575069
2229,230897.16331085836
2230,152251.30468656792
2231,198426.41412291446
2232,190097.03214645173
2233,199282.39201029544
2234,251362.5304764916
2235,228000.94296828622
2236,246897.6391296512
2237,301063.46001000504
2238,192568.05125291678
2239,106244.78295960264
2240,162347.4569615334
2241,152594.24306518282
2242,119706.23589428246
2243,121110.62518718997
2244,102304.69031744692
2245,120267.35120391026
2246,130316.0972071958
2247,126278.91699308863
2248,121389.54232455831
2249,120558.78588151466
2250,123693.38966875325
2251,116599.65506215271
2252,177390.2528658719
2253,157583.87452645914
2254,177118.5804481765
2255,188288.51068734765
2256,168829.71349703343
2257,208768.13486039586
2258,148160.14663473394
2259,171980.0461590319
2260,178585.8283609273
2261,248453.967224074
2262,249931.0738958947
2263,391920.38950542687
2264,438069.8705289684
2265,196093.83195574582
2266,356129.3716387065
2267,361385.80044895696
2268,425107.8059466445
2269,154246.89679366403
2270,184132.90262175177
2271,196139.2386800046
2272,196741.49630791822
2273,160777.89245558123
2274,173827.28970034514
2275,180102.19288290318
2276,205496.8044716513
2277,185190.70318918547
2278,146848.41309095756
2279,144233.4413892079
2280,98897.0336578961
2281,163348.35949018752
2282,169766.52385526182
2283,106417.5942926908
2284,141395.17681147286
2285,128546.05242783538
2286,111077.00737636519
2287,381636.4869002633
2288,288944.5760929703
2289,330350.52273693564
2290,413750.2205762202
2291,346296.4245634305
2292,419282.1418844854
2293,426801.1412264608
2294,394218.11507642304
2295,400930.327955616
2296,273596.0757546506
2297,391433.802159011
2298,381580.493213339
2299,349128.79607911134
2300,330295.4404597146
2301,334874.9737996459
2302,257470.5525861466
2303,246580.01336762798
2304,248290.7725530782
2305,209331.69664787463
2306,209805.80676288556
2307,214577.314870526
2308,240857.27059062352
2309,312299.8453252389
2310,224595.8033534726
2311,218833.640918979
2312,169117.10950700316
2313,177075.95593874954
2314,163349.09488099115
2315,173184.671682132
2316,184045.01595394663
2317,186525.28054644202
2318,172504.92263149272
2319,171726.70108604812
2320,164347.73323900372
2321,232787.4468231661
2322,177510.57733347436
2323,192456.37823346537
2324,191260.6956149519
2325,200265.52269651042
2326,175398.19802643976
2327,203102.95241681483
2328,222087.63066809016
2329,185471.69582565647
2330,182038.26987750494
2331,348508.8415748727
2332,399147.8406397441
2333,331658.1947409832
2334,295840.32028600964
2335,323015.36248128046
2336,321529.000537013
2337,203658.80459640865
2338,248996.9505657421
2339,239206.53610191756
2340,350699.8138193056
2341,237842.8068114893
2342,226009.33752942402
2343,235160.43859783217
2344,218740.40962299024
2345,230344.00818966277
2346,212745.2096315159
2347,200065.11528120545
2348,239045.52073998033
2349,192300.45519736694
2350,323016.18166043854
2351,281589.60873925604
2352,237119.8274360269
2353,262873.7662532899
2354,140749.91690418273
2355,144393.56259821437
2356,160829.83657126306
2357,181061.5187178048
2358,187189.97100872683
2359,138660.88234264226
2360,97300.97271113298
2361,143616.4567296721
2362,249931.24904459214
2363,146839.36035616996
2364,161701.3483790745
2365,220647.4900578276
2366,189578.03607365515
2367,208160.8580517245
2368,230655.00977045085
2369,203276.92484306832
2370,178515.36924007573
2371,174988.57296750735
2372,197176.07371263168
2373,278558.6211908059
2374,307198.6247576189
2375,229007.19679864644
2376,262822.51797583664
2377,289650.6717821692
2378,145587.82908039488
2379,201575.54270388305
2380,142335.8017392989
2381,170361.35139261858
2382,196243.5167895992
2383,179105.49226125106
2384,215759.92499620756
2385,156364.69268088345
2386,131910.874053928
2387,123116.22463852496
2388,92213.82002512821
2389,124157.81390218539
2390,128971.26967543509
2391,147241.29676644673
2392,100053.70978811696
2393,162088.52907382918
2394,158920.21560977877
2395,200985.89739465446
2396,139509.69222309763
2397,197206.2199482089
2398,125716.8050030527
2399,69463.62880537818
2400,65715.24699920818
2401,124628.80098489492
2402,129139.65668684899
2403,137356.57323583553
2404,161303.4181726466
2405,149109.65232288354
2406,130117.61683779207
2407,118885.8398232197
2408,142589.11892426043
2409,116149.82542747057
2410,190285.24445170222
2411,101363.49421711208
2412,155188.9629062928
2413,112550.52811621831
2414,173893.06913944485
2415,120459.31241537872
2416,115501.3667321804
2417,121297.99952930587
2418,118663.70129851712
2419,118036.95951527191
2420,126949.27282081646
2421,153021.26973491808
2422,116476.63294646521
2423,125423.70769475988
2424,154798.8311406515
2425,236782.36738323502
2426,138954.525820087
2427,133980.94536037807
2428,185468.6079315195
2429,111293.62900972413
2430,120381.7072831564
2431,128655.16465580589
2432,134791.43442879475
2433,136589.5866664191
2434,125470.4412193053
2435,144669.8109875071
2436,108857.1981126117
2437,92557.09799112524
2438,121330.30428397632
2439,106783.28822109189
2440,118800.1682526655
2441,98986.6197798063
2442,95921.36080188151
2443,125100.74557394016
2444,141079.56293525567
2445,80396.10063431867
2446,147531.365582125
2447,176912.68263130015
2448,139907.70068506582
2449,119468.79771974232
2450,154720.98118125636
2451,129113.28357331018
2452,191113.50987229843
2453,112198.43858156163
2454,126374.97793668933
2455,128622.55591868502
2456,122992.39719522017
2457,138102.52791453828
2458,149304.44383902184
2459,102599.87338383123
2460,148631.8595047105
2461,126491.17807491834
2462,138027.71539709013
2463,116572.83480179108
2464,178477.82784387082
2465,145489.57691599554
2466,123096.66990581132
2467,143997.87759138184
2468,93490.1493658958
2469,82382.61785120172
2470,194797.68178257
2471,201122.52852828975
2472,163554.92602695385
2473,89900.46197708313
2474,93205.34185198031
2475,210981.96472256724
2476,88728.87408591375
2477,106860.48110406188
2478,151888.53610027232
2479,104492.09277922695
2480,172435.19746913298
2481,114216.44645475825
2482,117416.99758200953
2483,105093.47993599644
2484,108508.5989407649
2485,118914.57058063158
2486,137495.96106993806
2487,230837.64542506853
2488,156317.6028732205
2489,155161.96105218705
2490,147215.0341628013
2491,105353.0773266456
2492,182853.64258174258
2493,155383.2067753339
2494,146732.87700282704
2495,75887.2556094233
2496,227101.77761533245
2497,139346.39833153447
2498,104940.79511352284
2499,86533.54640866566
2500,96382.11409451898
2501,118901.78208668821
2502,137296.6245755835
2503,90885.50895454218
2504,228694.46031828652
2505,210913.52597325406
2506,236683.08973927354
2507,255976.456895953
2508,230802.13411335688
2509,222348.24723674136
2510,217065.93334332874
2511,171946.74693879936
2512,220901.27678605838
2513,210091.01335673485
2514,219501.96739114364
2515,151117.2990476052
2516,178465.7294811303
2517,148843.99024371992
2518,155127.0713820953
2519,247077.36333139043
2520,206188.80200634376
2521,185012.3717397794
2522,220784.8096154497
2523,136464.2570576489
2524,156071.4642648515
2525,160945.0986695775
2526,152776.64202351295
2527,121723.25817154557
2528,136440.06212021504
2529,173279.98818976324
2530,145288.36826602803
2531,260133.81626367674
2532,217313.0285959533
2533,197981.97775552562
2534,242055.30243384483
2535,263261.1479966537
2536,235089.23472129597
2537,230563.81753191276
2538,176239.20527569417
2539,185026.8657152461
2540,183373.11034084953
2541,182117.1544624972
2542,175110.855772293
2543,127959.79181275285
2544,96967.88820143096
2545,129168.93484927603
2546,116837.45878707952
2547,141787.70570383593
2548,150743.50122870115
2549,149651.6201323384
2550,567491.5230375263
2551,137291.07303260983
2552,108292.00505645167
2553,69185.55005844781
2554,81408.20233242477
2555,94221.31074085765
2556,86484.76697653176
2557,96206.49347443148
2558,201502.7073424013
2559,161272.93578163756
2560,177339.8029870823
2561,151762.53922582165
2562,148524.40176112688
2563,156701.64965251167
2564,208942.78069909068
2565,208173.033886295
2566,186753.91718671567
2567,144993.93295335915
2568,232027.2472183277
2569,225459.12173286296
2570,115312.2196324879
2571,200042.2669865753
2572,151846.99776591445
2573,240072.1358308963
2574,249054.64134195575
2575,122255.22111349311
2576,129221.91208598498
2577,146732.41554522552
2578,75860.08227322415
2579,73800.44518539529
2580,106017.15252172323
2581,149310.1022087555
2582,121341.42840136666
2583,253470.27589583758
2584,162148.28971535192
2585,191586.42742605731
2586,183770.62270185715
2587,176522.1574683997
2588,143597.35070628632
2589,135286.76132868536
2590,201844.93979532726
2591,214047.81793071312
2592,196467.00628704135
2593,239065.63289197942
2594,178031.0024033983
2595,218097.29057562735
2596,247335.94639627624
2597,214830.46568880114
2598,285168.39126947033
2599,350523.88563739497
2600,230679.84292861275
2601,137098.6615464306
2602,81283.49729785325
2603,89878.3245576346
2604,84153.80676485835
2605,78953.68795087161
2606,139012.58368455307
2607,222346.0645864786
2608,212481.13910841788
2609,167734.60065439396
2610,101249.67000463538
2611,134476.6040413204
2612,145347.80307427328
2613,111929.71880643252
2614,111945.08734596429
2615,136271.712630699
2616,138909.1259858721
2617,193292.6412777054
2618,241272.7168735494
2619,201500.13431211622
2620,192809.81558376478
2621,173222.32086999234
2622,187008.31100915937
2623,215231.3597419317
2624,262987.7224401061
2625,292914.5718372257
2626,178988.66834665812
2627,199378.24813497384
2628,428925.53547152807
2629,458467.9056721849
2630,383127.4691488314
2631,416484.8826525748
2632,399416.25042448787
2633,329566.2648393612
2634,438266.83108099934
2635,147241.42261364596
2636,185906.3086179147
2637,205951.6729619164
2638,251902.0807388791
2639,175186.167776835
2640,151319.00784107542
2641,106164.73022676606
2642,165279.16537998183
2643,102546.28238910149
2644,134097.91381655936
2645,107187.65770877848
2646,87791.15604941336
2647,108822.22371718206
2648,137105.69650739487
2649,144071.4770431422
2650,119439.4015402465
2651,143798.7952789602
2652,360776.91857127065
2653,253750.03802367847
2654,273069.7371546381
2655,398608.5466400916
2656,321403.00224663725
2657,354046.68247371184
2658,328287.704232099
2659,332651.27562803717
2660,365277.7327302459
2661,344842.5904869627
2662,379541.68521108234
2663,285136.1919263672
2664,310922.57672596426
2665,328749.64193779003
2666,287709.4006959886
2667,177552.28374611726
2668,174679.02135157306
2669,173636.46252421083
2670,244195.09362885167
2671,176266.75758450295
2672,183043.6562239604
2673,186246.64011593588
2674,186858.0725739003
2675,187598.51229720612
2676,193183.20468629143
2677,193105.76613867484
2678,218299.00061526394
2679,300733.48307959444
2680,306324.1813790011
2681,398337.7908758615
2682,327014.5530152396
2683,463990.86251556606
2684,352745.6652491962
2685,317779.2629632999
2686,246080.84537963063
2687,291363.68758105364
2688,210896.7351099446
2689,198588.43529332508
2690,367377.2706040775
2691,195011.17910192025
2692,156711.82617745112
2693,186301.80232537285
2694,140295.59908930512
2695,192242.4045381071
2696,176764.81894462166
2697,184063.97372139402
2698,195878.217514283
2699,160078.52115862464
2700,151454.29181449
2701,162855.30799811013
2702,118264.00222400788
2703,153934.0015087703
2704,145020.3584642258
2705,104961.04533793112
2706,113311.93356427213
2707,118825.00876029441
2708,119316.2272664048
2709,99067.9621008199
2710,125813.24276181037
2711,331715.617036421
2712,407382.43005625095
2713,180426.09662759426
2714,159290.23454947886
2715,170374.57121182434
2716,152887.91996546957
2717,212979.00344705448
2718,222220.44875072333
2719,146410.26859534974
2720,168785.2830241307
2721,122762.35143988041
2722,164707.51403636968
2723,145636.17103248613
2724,136716.55338826397
2725,121393.940167516
2726,132155.7124682855
2727,176394.95322138094
2728,169973.43738536097
2729,158303.9392890259
2730,129911.06775240251
2731,121848.83808790913
2732,114941.83945312136
2733,170715.3798073476
2734,151745.69137248636
2735,118542.02278341034
